ID,Location,Date,Time,Replicate,Collecter,Type,Comment,"This cell checks to make sure the ID and the Sample Name match - If its blank, its good!",Analyzed on Machine,Sample Name,Processed Delta 2H,Processed Delta 2H StDev,Processed Delta 18O,Processed Delta 18O StDev,Processed Delta 17O,Processed Delta 17O StDev,Comments,,
950,WET CENTER,6/5/2024,6:10:00 PM,1,"TN, CDG",Stream_Storm2,4; collected immediately,,7/9/2024,950,-52.296886,1.22E-01,-8.075352,8.11E-02,-4.70287,4.80E-02,,,
949,WET CENTER,6/5/2024,3:10:00 PM,2,"TN, CDG",Stream_Storm2,3; collected immediately,,7/9/2024,949,-52.967359,1.80E-01,-8.06375,7.28E-02,-4.631996,6.49E-02,,,
948,WET CENTER,6/5/2024,3:10:00 PM,1,"TN, CDG",Stream_Storm2,3; collected immediately,,7/9/2024,948,-51.190155,3.25E-01,-8.054257,4.48E-02,-4.504896,7.44E-02,,,
969,WET CENTER,6/6/2024,9:10:00 PM,2,"TN, CDG",Stream_Storm2,13; collected immediately,,7/15/2024,969,-52.387609,2.03E-01,-8.336352,6.67E-02,-4.395067,5.31E-02,,,
968,WET CENTER,6/6/2024,9:10:00 PM,1,"TN, CDG",Stream_Storm2,13; collected immediately,,7/15/2024,968,-51.16732,1.07E+00,-8.282061,1.64E-01,-4.429044,7.59E-02,5 2Hck,,
967,WET CENTER,6/6/2024,6:10:00 PM,2,"TN, CDG",Stream_Storm2,12; collected immediately,,7/15/2024,967,-51.279667,7.78E-01,-8.275415,9.70E-02,-4.448817,2.38E-02,,,
964,WET CENTER,6/6/2024,3:10:00 PM,1,"TN, CDG",Stream_Storm2,11; collected immediately,,7/9/2024,964,-52.421181,4.11E-01,-8.238278,1.43E-02,-4.490584,4.85E-02,1 fvol,,
962,WET CENTER,6/6/2024,12:10:00 PM,1,"TN, CDG",Stream_Storm2,10; collected immediately,,7/9/2024,962,-53.14645,1.72E-01,-8.203475,9.01E-02,-4.429692,6.94E-02,,,
963,WET CENTER,6/6/2024,12:10:00 PM,2,"TN, CDG",Stream_Storm2,10; collected immediately,,7/9/2024,963,-52.825392,9.86E-01,-8.197288,9.27E-02,-4.52626,1.08E-01,5 2Hck,,
959,WET CENTER,6/6/2024,6:10:00 AM,2,"TN, CDG",Stream_Storm2,8; collected immediately,,7/9/2024,959,-53.922124,8.45E-01,-8.175117,8.55E-02,-4.168688,3.22E-02,"1 fvol, 4 2Hck",,
957,WET CENTER,6/6/2024,3:10:00 AM,2,"TN, CDG",Stream_Storm2,7; collected immediately,,7/9/2024,957,-53.964061,5.49E-01,-8.17503,4.02E-02,-5.455429,6.81E-02,1 svol,,
958,WET CENTER,6/6/2024,6:10:00 AM,1,"TN, CDG",Stream_Storm2,8; collected immediately,,7/9/2024,958,-53.955835,3.12E-01,-8.159649,5.77E-02,-4.143204,6.21E-02,1 fvol,,
961,WET CENTER,6/6/2024,9:10:00 AM,2,"TN, CDG",Stream_Storm2,9; collected immediately,,7/9/2024,961,-53.029585,1.55E-01,-8.159133,9.08E-02,-4.354046,7.46E-02,,,
966,WET CENTER,6/6/2024,6:10:00 PM,1,"TN, CDG",Stream_Storm2,12; collected immediately,,7/9/2024,966,-51.687565,1.90E-01,-8.157071,5.45E-02,-4.450347,1.56E-02,1 fvol,,
965,WET CENTER,6/6/2024,3:10:00 PM,2,"TN, CDG",Stream_Storm2,11; collected immediately,,7/9/2024,965,-52.838235,1.45E-01,-8.155008,3.87E-02,-4.472611,2.94E-02,,,
954,WET CENTER,6/6/2024,12:10:00 AM,1,"TN, CDG",Stream_Storm2,6; collected immediately,,7/9/2024,954,-52.172057,6.98E-01,-8.137585,8.80E-02,-5.239619,1.03E-01,,,
960,WET CENTER,6/6/2024,9:10:00 AM,1,"TN, CDG",Stream_Storm2,9; collected immediately,,7/9/2024,960,-51.361371,2.87E-01,-8.135416,8.68E-02,-4.232262,5.12E-02,,,
956,WET CENTER,6/6/2024,3:10:00 AM,1,"TN, CDG",Stream_Storm2,7; collected immediately,,7/9/2024,956,-54.01618,5.23E-01,-8.131257,7.44E-02,-5.356324,1.00E-01,,,
955,WET CENTER,6/6/2024,12:10:00 AM,2,"TN, CDG",Stream_Storm2,6; collected immediately,,7/9/2024,955,-53.92095,3.55E-01,-8.104887,6.73E-02,-5.335535,5.13E-02,,,
976,WET CENTER,6/7/2024,9:10:00 AM,1,"TN, CDG",Stream_Storm2,17,,7/15/2024,976,-52.062339,1.07E+00,-8.340749,1.53E-01,-4.364287,9.04E-02,"4 2Hck, 1 dens",,
988,WET CENTER,6/7/2024,3:10:00 AM,1,"TN, CDG",Stream_Storm2,23,,7/15/2024,988,-52.539634,7.53E-01,-8.335037,8.44E-02,-4.164358,6.77E-02,,,
970,WET CENTER,6/7/2024,12:10:00 AM,1,"TN, CDG",Stream_Storm2,14; collected immediately,,7/15/2024,970,-52.618384,4.19E-01,-8.332137,5.02E-02,-4.4001,2.03E-02,,,
981,WET CENTER,6/7/2024,3:10:00 PM,2,"TN, CDG",Stream_Storm2,19,,7/15/2024,981,-51.980598,6.51E-01,-8.330181,7.79E-02,-4.347442,6.28E-02,,,
977,WET CENTER,6/7/2024,9:10:00 AM,2,"TN, CDG",Stream_Storm2,17,,7/15/2024,977,-52.463679,2.86E-01,-8.328882,5.92E-02,-4.35452,2.48E-02,,,
989,WET CENTER,6/7/2024,3:10:00 AM,2,"TN, CDG",Stream_Storm2,23,,7/15/2024,989,-52.69435,6.83E-01,-8.31462,1.10E-01,-4.207562,6.61E-02,,,
974,WET CENTER,6/7/2024,6:10:00 AM,1,"TN, CDG",Stream_Storm2,16,,7/15/2024,974,-50.551362,4.70E-01,-8.308978,8.44E-02,-4.461983,5.20E-02,,,
982,WET CENTER,6/7/2024,6:10:00 PM,1,"TN, CDG",Stream_Storm2,20,,7/15/2024,982,-51.879307,4.45E-01,-8.303128,7.33E-02,-4.25442,5.92E-02,,,
971,WET CENTER,6/7/2024,12:10:00 AM,2,"TN, CDG",Stream_Storm2,14; collected immediately,,7/15/2024,971,-52.409812,6.33E-01,-8.303009,1.19E-01,-4.407618,2.29E-02,,,
975,WET CENTER,6/7/2024,6:10:00 AM,2,"TN, CDG",Stream_Storm2,16,,7/15/2024,975,-51.991149,2.89E-01,-8.28675,5.04E-02,-4.456515,2.77E-02,,,
983,WET CENTER,6/7/2024,6:10:00 PM,2,"TN, CDG",Stream_Storm2,20,,7/15/2024,983,-48.271198,1.51E+00,-8.25749,9.63E-02,-4.149384,8.12E-02,"4 2HCK, 1 svol",,
980,WET CENTER,6/7/2024,3:10:00 PM,1,"TN, CDG",Stream_Storm2,19,,7/15/2024,980,-51.200141,4.22E-01,-8.252321,7.17E-02,-4.202597,2.57E-02,,,
979,WET CENTER,6/7/2024,12:10:00 PM,2,"TN, CDG",Stream_Storm2,18,,7/15/2024,979,-52.038998,1.72E-01,-8.205597,3.28E-02,-4.068772,3.08E-02,,,
985,WET CENTER,6/7/2024,9:10:00 PM,2,"TN, CDG",Stream_Storm2,21,,7/15/2024,985,-50.84511,7.55E-01,-8.200539,7.94E-02,-4.050372,3.85E-02,,,
978,WET CENTER,6/7/2024,12:10:00 PM,1,"TN, CDG",Stream_Storm2,18,,7/15/2024,978,-51.478179,9.61E-01,-8.18482,9.68E-02,-4.097459,2.64E-02,"4 2HCK, 1 svol",,
984,WET CENTER,6/7/2024,9:10:00 PM,1,"TN, CDG",Stream_Storm2,21,,7/15/2024,984,-50.996164,1.08E+00,-8.089112,1.14E-01,-3.965199,8.35E-02,"4 2HCK, 1 pres",,
987,WET CENTER,6/8/2024,12:10:00 AM,2,"TN, CDG",Stream_Storm2,22,,7/15/2024,987,-52.850899,1.56E+00,-8.352045,1.67E-01,-4.228414,7.69E-02,5 2HCK,,
986,WET CENTER,6/8/2024,12:10:00 AM,1,"TN, CDG",Stream_Storm2,22,,7/15/2024,986,-52.926213,6.07E-01,-8.329279,4.44E-02,-4.154908,1.95E-02,,,
973,WET CENTER,6/8/2024,3:10:00 AM,2,"TN, CDG",Stream_Storm2,15; collected immediately,,7/15/2024,973,-52.23183,1.09E+00,-8.328492,1.35E-01,-4.514067,7.35E-02,"1 fvol, 4 2Hck",,
972,WET CENTER,6/8/2024,3:10:00 AM,1,"TN, CDG",Stream_Storm2,15; collected immediately,,7/15/2024,972,-51.566747,3.19E-01,-8.309587,4.64E-02,-4.468165,4.06E-02,,,
991,WET CENTER,6/8/2024,6:10:00 AM,2,"TN, CDG",Stream_Storm2,24,,7/15/2024,991,-52.245983,5.04E-01,-8.297849,7.38E-02,-4.125506,5.06E-02,,,
990,WET CENTER,6/8/2024,6:10:00 AM,1,"TN, CDG",Stream_Storm2,24,,7/15/2024,990,-52.377702,5.68E-01,-8.296056,7.71E-02,-4.160917,5.71E-02,,,
997,WET CENTER,6/13/2024,9:00:00 PM,2,"RV, MN",Stream_Storm3,3,,7/15/2024,997,-51.20174,8.18E-01,-8.375395,9.19E-02,-4.478672,7.71E-02,5 2HCK,,
994,WET CENTER,6/13/2024,6:00:00 PM,1,"RV, MN",Stream_Storm3,2,,7/15/2024,994,-52.946098,5.40E-01,-8.368787,5.46E-02,-4.372607,5.38E-02,,,
995,WET CENTER,6/13/2024,6:00:00 PM,2,"RV, MN",Stream_Storm3,2,,7/15/2024,995,-52.748734,9.65E-01,-8.306013,1.40E-01,-4.401071,8.99E-02,5 2HCK,,
996,WET CENTER,6/13/2024,9:00:00 PM,1,"RV, MN",Stream_Storm3,3,,7/15/2024,996,-52.497199,3.24E-01,-8.302426,5.92E-02,-4.40766,5.90E-02,,,
992,WET CENTER,6/13/2024,3:00:00 PM,1,"RV, MN",Stream_Storm3,1,,7/15/2024,992,-52.2565,1.63E-01,-8.296413,2.78E-02,-4.187189,2.15E-02,,,
993,WET CENTER,6/13/2024,3:00:00 PM,2,"RV, MN",Stream_Storm3,1,,7/15/2024,993,-52.456459,8.26E-01,-8.279477,1.03E-01,-4.261611,7.45E-02,"4 2HCK, 1 svol",,
1001,WET CENTER,6/14/2024,3:00:00 AM,2,"RV, MN",Stream_Storm3,5,,7/19/2024,1001,-53.432896,1.42E+00,-8.474547,1.51E-01,-4.312711,7.71E-02,5 2Hck,,
998,WET CENTER,6/14/2024,12:00:00 AM,1,"RV, MN",Stream_Storm3,4,,7/19/2024,998,-53.812784,4.23E-01,-8.428017,9.96E-02,-4.333243,4.41E-02,"4 fvol, 1 avol. RERUN",,
1002,WET CENTER,6/14/2024,6:00:00 AM,1,"RV, MN",Stream_Storm3,6,,7/19/2024,1002,-52.658261,2.18E-01,-8.42425,8.68E-02,-4.270667,4.07E-02,,,
1004,WET CENTER,6/14/2024,9:00:00 AM,1,"RV, MN",Stream_Storm3,7,,7/19/2024,1004,-53.13025,1.04E+00,-8.424148,1.22E-01,-4.361168,6.86E-02,5 2Hck,,
1003,WET CENTER,6/14/2024,6:00:00 AM,2,"RV, MN",Stream_Storm3,6,,7/19/2024,1003,-53.202464,5.16E-01,-8.423903,5.82E-02,-4.365077,3.06E-02,,,
1000,WET CENTER,6/14/2024,3:00:00 AM,1,"RV, MN",Stream_Storm3,5,,7/19/2024,1000,-53.055799,4.06E-01,-8.405159,2.87E-02,-4.301957,4.54E-02,,,
1005,WET CENTER,6/14/2024,9:00:00 AM,2,"RV, MN",Stream_Storm3,7,,7/19/2024,1005,-52.014775,9.35E-01,-8.353111,1.11E-01,-4.296697,7.84E-02,5 2Hck,,
999,WET CENTER,6/14/2024,12:00:00 AM,2,"RV, MN",Stream_Storm3,4,,7/15/2024,999,-52.151636,4.90E-01,-8.343486,1.50E-01,-4.472317,8.17E-02,,,
1007,WET CENTER,6/14/2024,12:00:00 PM,2,"RV, MN",Stream_Storm3,8,,7/19/2024,1007,-52.527793,5.86E-01,-8.312252,6.34E-02,-4.257218,4.19E-02,,,
1009,WET CENTER,6/14/2024,3:00:00 PM,2,"RV, MN",Stream_Storm3,9,,7/19/2024,1009,-51.99125,9.11E-01,-8.266261,8.06E-02,-4.273613,6.44E-02,5 2Hck,,
1006,WET CENTER,6/14/2024,12:00:00 PM,1,"RV, MN",Stream_Storm3,8,,7/19/2024,1006,-51.926206,1.46E+00,-8.258707,1.76E-01,-4.233202,7.75E-02,"4 2Hck, 1 pres",,
1008,WET CENTER,6/14/2024,3:00:00 PM,1,"RV, MN",Stream_Storm3,9,,7/19/2024,1008,-51.687996,5.05E-01,-8.244202,4.74E-02,-4.230937,3.83E-02,,,
1012,WET CENTER,6/14/2024,9:00:00 PM,1,"RV, MN",Stream_Storm3,11,,7/19/2024,1012,-51.55381,2.81E-01,-8.23959,2.66E-02,-4.301484,2.59E-02,,,
1013,WET CENTER,6/14/2024,9:00:00 PM,2,"RV, MN",Stream_Storm3,11,,7/19/2024,1013,-51.982848,7.77E-01,-8.221195,9.22E-02,-4.289458,4.89E-02,,,
1011,WET CENTER,6/14/2024,6:00:00 PM,2,"RV, MN",Stream_Storm3,10,,7/19/2024,1011,-51.223307,5.50E-01,-8.192599,7.69E-02,-4.25718,4.09E-02,,,
1010,WET CENTER,6/14/2024,6:00:00 PM,1,"RV, MN",Stream_Storm3,10,,7/19/2024,1010,-51.127533,7.00E-01,-8.145878,6.34E-02,-4.219478,3.43E-02,,,
1020,WET CENTER,6/15/2024,9:00:00 AM,1,"RV, MN",Stream_Storm3,15,,7/25/2024,1020,-51.253502,5.19E-01,-8.619869,6.02E-02,-3.86498,5.41E-02,,,
1021,WET CENTER,6/15/2024,9:00:00 AM,2,"RV, MN",Stream_Storm3,15,,7/25/2024,1021,-51.560887,4.77E-01,-8.549973,9.47E-02,-3.828031,6.34E-02,,,
1019,WET CENTER,6/15/2024,6:00:00 AM,2,"RV, MN",Stream_Storm3,14,,7/25/2024,1019,-51.33299,5.83E-01,-8.539749,4.54E-02,-3.844432,3.98E-02,,,
1022,WET CENTER,6/15/2024,12:00:00 PM,1,"RV, MN",Stream_Storm3,16,,7/25/2024,1022,-51.370015,3.56E-01,-8.53278,9.07E-02,-3.806316,4.19E-02,,,
1023,WET CENTER,6/15/2024,12:00:00 PM,2,"RV, MN",Stream_Storm3,16,,7/25/2024,1023,-50.985503,4.98E-01,-8.414811,9.96E-02,-3.678932,5.50E-02,,,
1025,WET CENTER,6/15/2024,3:00:00 PM,2,"RV, MN",Stream_Storm3,17,,7/25/2024,1025,-50.7401,2.88E-01,-8.310075,4.87E-02,-3.623459,5.50E-02,,,
1026,WET CENTER,6/15/2024,6:00:00 PM,1,"RV, MN",Stream_Storm3,18,,7/25/2024,1026,-51.297844,7.75E-01,-8.281803,1.77E-01,-3.629639,6.35E-02,,,
1024,WET CENTER,6/15/2024,3:00:00 PM,1,"RV, MN",Stream_Storm3,17,,7/25/2024,1024,-50.91736,4.96E-01,-8.247012,9.37E-02,-3.600927,3.63E-02,,,
1028,WET CENTER,6/15/2024,9:00:00 PM,1,"RV, MN",Stream_Storm3,19,,7/25/2024,1028,-51.243447,1.15E+00,-8.223275,1.16E-01,-3.637067,7.90E-02,"1 svol, 4 2Hck",,
1018,WET CENTER,6/15/2024,6:00:00 AM,1,"RV, MN",Stream_Storm3,14,,7/23/2024,1018,-51.656913,2.72E-01,-8.201581,4.44E-02,-4.36246,6.07E-02,,,
1015,WET CENTER,6/15/2024,12:00:00 AM,2,"RV, MN",Stream_Storm3,12,,7/19/2024,1015,-51.545385,9.57E-01,-8.197898,8.94E-02,-4.481882,7.99E-02,5 2Hck,,
1016,WET CENTER,6/15/2024,3:00:00 AM,1,"RV, MN",Stream_Storm3,13,,7/19/2024,1016,-52.105195,5.20E-01,-8.197856,6.75E-02,-4.557678,4.51E-02,,,
1017,WET CENTER,6/15/2024,3:00:00 AM,2,"RV, MN",Stream_Storm3,13,,7/23/2024,1017,-51.231594,4.74E-01,-8.163267,7.95E-02,-4.333396,4.94E-02,,,
1029,WET CENTER,6/15/2024,9:00:00 PM,2,"RV, MN",Stream_Storm3,19,,7/25/2024,1029,-51.427311,9.88E-01,-8.085204,8.17E-02,-3.58075,4.13E-02,5 2Hck,,
1014,WET CENTER,6/15/2024,12:00:00 AM,1,"RV, MN",Stream_Storm3,12,,7/19/2024,1014,-51.378455,9.02E-01,-8.082483,1.20E-01,-4.247746,7.20E-02,5 2Hck,,
1027,WET CENTER,6/15/2024,6:00:00 PM,2,"RV, MN",Stream_Storm3,18,,7/25/2024,1027,-50.302881,1.39E+00,-8.064576,2.12E-01,-3.545441,1.42E-01,5 2Hck,,
1035,WET CENTER,6/16/2024,6:00:00 AM,2,"RV, MN",Stream_Storm3,22,,7/25/2024,1035,-52.302541,3.14E-01,-8.171298,5.82E-02,-3.697405,2.67E-02,,,
1033,WET CENTER,6/16/2024,3:00:00 AM,2,"RV, MN",Stream_Storm3,21,,7/25/2024,1033,-51.490642,9.92E-01,-8.135184,1.14E-01,-3.667877,7.62E-02,5 2Hck,,
1031,WET CENTER,6/16/2024,12:00:00 AM,2,"RV, MN",Stream_Storm3,20,,7/25/2024,1031,-51.411633,8.87E-01,-8.089823,9.30E-02,-3.622193,6.02E-02,5 2Hck,,
1034,WET CENTER,6/16/2024,6:00:00 AM,1,"RV, MN",Stream_Storm3,22,,7/25/2024,1034,-50.886847,3.40E-01,-8.087229,7.56E-02,-3.690484,4.22E-02,,,
1030,WET CENTER,6/16/2024,12:00:00 AM,1,"RV, MN",Stream_Storm3,20,,7/25/2024,1030,-51.153584,9.57E-01,-8.075849,1.20E-01,-3.471096,5.17E-02,"3 svol, 2 2Hck",,
1032,WET CENTER,6/16/2024,3:00:00 AM,1,"RV, MN",Stream_Storm3,21,,7/25/2024,1032,-51.170229,7.17E-01,-8.054783,1.18E-01,-3.597236,8.03E-02,,,
1036,WET CENTER,6/16/2024,9:00:00 AM,1,"RV, MN",Stream_Storm3,23,,7/25/2024,1036,-50.660748,1.04E+00,-7.977577,1.60E-01,-3.613134,1.02E-01,5 2Hck,,
1037,WET CENTER,6/16/2024,9:00:00 AM,2,"RV, MN",Stream_Storm3,23,,7/25/2024,1037,-51.245521,7.52E-01,-7.969003,1.36E-01,-3.650384,6.80E-02,,,
1038,WET CENTER,6/16/2024,12:00:00 PM,1,"RV, MN",Stream_Storm3,24,,7/25/2024,1038,-50.572322,1.70E+00,-7.904929,1.81E-01,-3.627188,9.35E-02,5 2Hck,,
1039,WET CENTER,6/16/2024,12:00:00 PM,2,"RV, MN",Stream_Storm3,24,,7/25/2024,1039,-50.51827,2.89E+00,-7.779133,2.74E-01,-3.594271,1.48E-01,"2 svol, 3 2Hck",,
1047,WET CENTER,6/20/2024,4:24:00 PM,2,"RV, RC",Stream_Storm4,,,8/26/2024,1047,-48.092541,5.52E-01,-7.738329,7.98E-02,-4.205612,3.94E-02,,,
1046,WET CENTER,6/20/2024,4:24:00 PM,1,"RV, RC",Stream_Storm4,"ISCO samples taken every 6 hours from 6/20-6/26/24, it was not a single storm, frequent thunderstorms occurred throughout this time period",,8/26/2024,1046,-49.291691,1.13E+00,-7.667846,1.73E-01,-4.40678,1.14E-01,,,
1049,WET CENTER,6/20/2024,10:24:00 PM,2,"RV, RC",Stream_Storm4,,,8/26/2024,1049,-38.82999,6.39E-01,-6.659309,7.81E-02,-3.028801,8.81E-02,,,
1048,WET CENTER,6/20/2024,10:24:00 PM,1,"RV, RC",Stream_Storm4,,,8/26/2024,1048,-39.224701,7.12E-01,-6.656743,7.18E-02,-3.095128,5.53E-02,,,
1052,WET CENTER,6/21/2024,10:24:00 AM,1,"RV, RC",Stream_Storm4,,,8/26/2024,1052,-48.715822,4.60E-01,-7.914078,6.30E-02,-4.020761,3.37E-02,,,
1053,WET CENTER,6/21/2024,10:24:00 AM,2,"RV, RC",Stream_Storm4,,,8/26/2024,1053,-48.682562,3.94E-01,-7.81535,6.59E-02,-4.156011,2.42E-02,,,
1050,WET CENTER,6/21/2024,4:24:00 AM,1,"RV, RC",Stream_Storm4,,,8/26/2024,1050,-45.868886,5.34E-01,-7.623873,6.12E-02,-3.552539,3.37E-02,,,
1051,WET CENTER,6/21/2024,4:24:00 AM,2,"RV, RC",Stream_Storm4,,,8/26/2024,1051,-45.161815,2.02E+00,-7.502874,1.89E-01,-3.658556,1.13E-01,,,
1055,WET CENTER,6/21/2024,4:24:00 PM,2,"RV, RC",Stream_Storm4,,,8/26/2024,1055,-44.019934,6.58E-01,-7.155873,8.34E-02,-3.875991,3.43E-02,,,
1054,WET CENTER,6/21/2024,4:24:00 PM,1,"RV, RC",Stream_Storm4,,,8/26/2024,1054,-44.380464,1.28E+00,-7.155261,1.32E-01,-3.893117,7.58E-02,,,
1056,WET CENTER,6/21/2024,10:24:00 PM,1,"RV, RC",Stream_Storm4,,,8/26/2024,1056,-41.794637,1.16E+00,-6.952187,1.04E-01,-3.715339,5.31E-02,,,
1057,WET CENTER,6/21/2024,10:24:00 PM,2,"RV, RC",Stream_Storm4,,,8/26/2024,1057,-41.347134,5.81E-01,-6.808447,4.52E-02,-3.829641,8.54E-02,,,
1060,WET CENTER,6/22/2024,10:24:00 AM,1,"RV, RC",Stream_Storm4,,,9/19/2024,1060,-47.45681,7.58E-01,-7.66504,9.11E-02,-4.232535,6.20E-02,1 fvol,,
1061,WET CENTER,6/22/2024,10:24:00 AM,2,"RV, RC",Stream_Storm4,,,9/19/2024,1061,-46.359952,2.34E-01,-7.612499,4.55E-02,-4.232825,4.73E-02,,,
1059,WET CENTER,6/22/2024,4:24:00 AM,2,"RV, RC",Stream_Storm4,,,8/26/2024,1059,-45.914747,4.35E-01,-7.265573,1.10E-01,-4.336694,3.48E-02,,,
1058,WET CENTER,6/22/2024,4:24:00 AM,1,"RV, RC",Stream_Storm4,,,8/26/2024,1058,-45.376516,2.54E-01,-7.232615,5.59E-02,-4.292355,6.13E-02,,,
1064,WET CENTER,6/22/2024,10:24:00 PM,1,"RV, RC",Stream_Storm4,,,9/19/2024,1064,-42.870186,4.66E-01,-7.23021,7.73E-02,-3.948251,5.21E-02,,,
1065,WET CENTER,6/22/2024,10:24:00 PM,2,"RV, RC",Stream_Storm4,,,9/19/2024,1065,-43.267216,4.59E-01,-7.212043,7.94E-02,-3.898332,5.00E-02,1 fvol,,
1063,WET CENTER,6/22/2024,4:24:00 PM,2,"RV, RC",Stream_Storm4,,,9/19/2024,1063,-29.959937,3.35E-01,-5.412648,7.40E-02,-2.974766,6.16E-02,,,
1062,WET CENTER,6/22/2024,4:24:00 PM,1,"RV, RC",Stream_Storm4,,,9/19/2024,1062,-29.965273,2.73E-01,-5.40015,7.57E-02,-2.996148,5.61E-02,,,
1071,WET CENTER,6/23/2024,4:24:00 PM,2,"RV, RC",Stream_Storm4,,,9/19/2024,1071,-43.515182,4.92E-01,-7.21192,6.60E-02,-3.50682,4.49E-02,,,
1070,WET CENTER,6/23/2024,4:24:00 PM,1,"RV, RC",Stream_Storm4,,,9/19/2024,1070,-42.761476,4.86E-01,-7.192449,9.13E-02,-3.528019,5.66E-02,1 fvol,,
1067,WET CENTER,6/23/2024,4:24:00 AM,2,"RV, RC",Stream_Storm4,,,9/19/2024,1067,-41.889518,4.39E-01,-7.09763,2.60E-02,-3.645933,6.89E-02,2 fvol,,
1068,WET CENTER,6/23/2024,10:24:00 AM,1,"RV, RC",Stream_Storm4,,,9/19/2024,1068,-42.075851,3.02E-01,-7.095358,4.36E-02,-3.517751,3.67E-02,1 fvol,,
1069,WET CENTER,6/23/2024,10:24:00 AM,2,"RV, RC",Stream_Storm4,,,9/19/2024,1069,-42.086541,6.33E-01,-7.091128,1.17E-01,-3.574849,6.26E-02,,,
1066,WET CENTER,6/23/2024,4:24:00 AM,1,"RV, RC",Stream_Storm4,,,9/19/2024,1066,-41.409222,2.87E-01,-7.058868,5.06E-02,-3.77868,2.70E-02,,,
1072,WET CENTER,6/23/2024,10:24:00 PM,1,"RV, RC",Stream_Storm4,,,9/19/2024,1072,-40.812029,4.50E-01,-6.997542,1.03E-01,-3.220536,4.21E-02,,,
1073,WET CENTER,6/23/2024,10:24:00 PM,2,"RV, RC",Stream_Storm4,,,9/19/2024,1073,-41.220845,3.32E-01,-6.935215,2.82E-02,-3.094423,3.89E-02,,,
1080,WET CENTER,6/24/2024,10:24:00 PM,1,"RV, RC",Stream_Storm4,,,9/19/2024,1080,-45.86031,1.02E-01,-7.570878,4.94E-02,-2.995921,4.72E-02,,,
1081,WET CENTER,6/24/2024,10:24:00 PM,2,"RV, RC",Stream_Storm4,,,9/19/2024,1081,-45.242565,8.35E-01,-7.520107,1.01E-01,-2.891985,1.07E-01,5 2Hck,,
1079,WET CENTER,6/24/2024,4:24:00 PM,2,"RV, RC",Stream_Storm4,,,9/19/2024,1079,-45.294237,2.86E-01,-7.452462,8.77E-02,-2.959044,5.73E-02,,,
1078,WET CENTER,6/24/2024,4:24:00 PM,1,"RV, RC",Stream_Storm4,,,9/19/2024,1078,-44.620667,5.55E-01,-7.422516,1.13E-01,-2.958944,6.10E-02,,,
1076,WET CENTER,6/24/2024,10:24:00 AM,1,"RV, RC",Stream_Storm4,,,9/19/2024,1076,-44.936804,4.40E-01,-7.380573,4.86E-02,-3.199361,1.70E-02,,,
1077,WET CENTER,6/24/2024,10:24:00 AM,2,"RV, RC",Stream_Storm4,,,9/19/2024,1077,-44.296164,5.04E-01,-7.373316,8.79E-02,-3.109005,5.80E-02,,,
1040,WET CENTER,6/24/2024,10:08:00 AM,1,"RC, RV, MN",Stream,"3 site field sampling on Monday 6/24/24, rain & thunderstorms this past weekend",,8/26/2024,1040,-45.760957,1.86E+00,-7.29042,2.38E-01,-4.26608,9.74E-02,,,
1074,WET CENTER,6/24/2024,4:24:00 AM,1,"RV, RC",Stream_Storm4,,,9/19/2024,1074,-43.85769,3.42E-01,-7.26993,4.52E-02,-3.175486,3.32E-02,,,
1075,WET CENTER,6/24/2024,4:24:00 AM,2,"RV, RC",Stream_Storm4,,,9/19/2024,1075,-43.653427,3.11E-01,-7.262737,1.00E-01,-3.104897,4.95E-02,,,
1041,WET CENTER,6/24/2024,10:08:00 AM,2,"RC, RV, MN",Stream,,,8/26/2024,1041,-45.115165,7.02E-01,-7.084089,7.13E-02,-4.411279,3.36E-02,,,
1083,WET CENTER,6/25/2024,4:24:00 AM,2,"RV, RC",Stream_Storm4,,,9/19/2024,1083,-46.040079,2.87E-01,-7.577931,5.05E-02,-2.860882,2.95E-02,,,
1082,WET CENTER,6/25/2024,4:24:00 AM,1,"RV, RC",Stream_Storm4,,,9/19/2024,1082,-46.112018,4.33E-01,-7.545963,5.30E-02,-2.995875,4.03E-02,,,
1088,WET CENTER,6/25/2024,10:24:00 PM,1,"RV, RC",Stream_Storm4,,,9/19/2024,1088,-46.5018,4.16E-01,-7.545732,8.14E-02,-3.987811,2.25E-02,,,
1086,WET CENTER,6/25/2024,4:24:00 PM,1,"RV, RC",Stream_Storm4,,,9/19/2024,1086,-46.379161,1.94E-01,-7.514831,6.42E-02,-3.961887,2.31E-02,,,
1087,WET CENTER,6/25/2024,4:24:00 PM,2,"RV, RC",Stream_Storm4,,,9/19/2024,1087,-46.340621,5.23E-01,-7.496492,4.12E-02,-4.017686,5.04E-02,,,
1085,WET CENTER,6/25/2024,10:24:00 AM,2,"RV, RC",Stream_Storm4,,,9/19/2024,1085,-46.304431,5.10E-01,-7.491957,1.05E-01,-3.953543,7.57E-02,,,
1089,WET CENTER,6/25/2024,10:24:00 PM,2,"RV, RC",Stream_Storm4,,,9/19/2024,1089,-46.442454,5.63E-01,-7.48764,1.10E-01,-4.04076,7.04E-02,,,
1084,WET CENTER,6/25/2024,10:24:00 AM,1,"RV, RC",Stream_Storm4,,,9/19/2024,1084,-46.460318,6.22E-01,-7.478527,1.34E-01,-3.914392,1.01E-01,,,
